date,sol_price,msol_price,btc_price,msol_holdings,daily_msol_sold,daily_usd_sold,daily_zbtc_bought,cum_zbtc
2024-01-01,109.91,128.59761552662135,44179.55,1022.1997235277988,0.15405330883839738,19.810888180604085,0.00044841760906582533,0.06282141518499632
2024-01-02,106.73,124.90430145866448,44946.91,1022.0456934324727,0.15403009532610668,19.239021460318856,0.00042803880089463,0.06324945398589095
2024-01-03,98.52,115.3215486866914,42845.23,1021.8916865471609,0.15400688531174248,17.760312522563808,0.0004145225156350849,0.06366397650152604
2024-01-04,104.91,122.82821125915352,44151.1,1021.7377028683661,0.15398367879477767,18.91353982946659,0.0004283820749532082,0.06409235857647924
2024-01-05,99.94,117.035000887837,44145.11,1021.5837423925914,0.15396047577468533,18.018764418982105,0.00040817124295266464,0.06450052981943191
2024-01-06,93.77,109.83367395505286,43968.32,1021.4298051163404,0.15393727625093845,16.907496609274475,0.0003845381540453325,0.06488506797347725
2024-01-07,89.44,104.78486615811516,43929.02,1021.2758910361174,0.1539140802230102,16.127866296017523,0.00036713467079432967,0.06525220264427158
2024-01-08,97.88,114.69801727503916,46951.04,1021.122000148427,0.15389088769037387,17.650979694781615,0.0003759443815255554,0.06562814702579713
2024-01-09,99.36,116.45783445491534,46110.0,1020.9681324497745,0.15386769865250272,17.91909897763196,0.0003886163300288866,0.06601676335582601
2024-01-10,102.0,119.57832794778778,46653.99,1020.8142879366657,0.15384451310887015,18.39646964150021,0.0003943171771910658,0.06641108053301709
2024-01-11,99.9,117.14209054851248,46339.16,1020.6604666056068,0.15382133105894963,18.018952291200193,0.00038884935098521835,0.06679992988400231
2024-01-12,92.12,108.0429885923068,42782.73,1020.5066684531046,0.15379815250221474,16.61681203631465,0.000388399993088675,0.06718832987709099
2024-01-13,95.85,112.4423604793488,42847.99,1020.3528934756664,0.15377497743813906,17.290821445802962,0.0004035386828134286,0.06759186855990441
2024-01-14,93.81,110.07334141600074,41732.35,1020.1991416698002,0.15375180586619633,16.923975020436494,0.000405536113361373,0.06799740467326579
2024-01-15,94.36,110.74295910517849,42511.1,1020.0454130320143,0.1537286377858603,17.024364247614322,0.00040046868341713865,0.06839787335668293
2024-01-16,97.61,114.58233859781171,43137.95,1019.8917075588176,0.1537054731966049,17.611932574150256,0.0004082700400494288,0.06880614339673236
2024-01-17,102.1,119.87932490346734,42776.1,1019.7380252467198,0.15368231209790403,18.423331823900707,0.00043069218147284835,0.0692368355782052
2024-01-18,94.4,110.86276810367332,41327.5,1019.5843660922305,0.15365915448923176,17.035079211146215,0.00041219718616287494,0.06964903276436808
2024-01-19,93.62,109.97083891017652,41659.03,1019.4307300918605,0.15363600037006214,16.895479847499924,0.00040556584844870185,0.07005459861281678
2024-01-20,92.88,109.12550975184188,41696.04,1019.2771172421207,0.1536128497398694,16.76308053229634,0.000402030517341607,0.07045662913015839
2024-01-21,91.09,107.04588034693283,41580.33,1019.1235275395226,0.1535897025981278,16.441144926840188,0.0003954067927512886,0.07085203592290967
2024-01-22,83.84,98.54752082174828,39568.02,1018.9699609805782,0.15356655894431162,15.133603665088783,0.00038247058268492547,0.0712345065055946
2024-01-23,84.35,99.1687177418921,39897.6,1018.8164175618003,0.15354341877789535,15.226703957910239,0.00038164460914717275,0.07161615111474177
2024-01-24,88.77,104.38810366320531,40084.88,1018.662897279702,0.1535202820983535,16.025691122087448,0.0003997939153637843,0.07201594503010555
2024-01-25,86.91,102.2232573397127,39961.09,1018.5094001307967,0.15349714890516059,15.690978553444431,0.00039265642036902476,0.07240860145047458
2024-01-26,92.28,108.56322321603852,41823.51,1018.3559261115989,0.1534740191977913,16.6616342040324,0.00039837962437950326,0.07280698107485407
2024-01-27,94.28,110.9404426435846,42120.63,1018.2024752186232,0.1534508929757204,17.02390999077975,0.00040417035525773835,0.07321115143011181
2024-01-28,95.98,112.96560783950753,42031.06,1018.0490474483848,0.1534277702384227,17.33206132444372,0.00041236317438683967,0.07362351460449865
2024-01-29,101.68,119.70056844918096,43302.7,1017.8956427973994,0.15340465098537306,18.362623925697363,0.00042405263241546983,0.07404756723691412
2024-01-30,101.4,119.39710803390426,42941.1,1017.7422612621834,0.1533815352160465,18.313311730596396,0.00042647514224359407,0.07447404237915771
2024-01-31,96.96,114.19409234148452,42580.0,1017.5889028392535,0.15335842292991805,17.5126259094035,0.00041128759768444104,0.07488532997684215
2024-02-01,97.81,115.22042329797834,43082.94,1017.435567525127,0.15333531412646287,17.66735980017953,0.0004100778591289157,0.07529540783597106
2024-02-02,100.58,118.5094591723797,43200.0,1017.2822553163219,0.15331220880515614,18.168946950022004,0.0004205774756949538,0.07571598531166601
2024-02-03,97.96,115.44771425517604,43011.09,1017.1289662093565,0.15328910696547318,17.696877019381063,0.00041144916391054175,0.07612743447557656
2024-02-04,95.49,112.56143809526692,42582.88,1016.9757002007495,0.15326600860688935,17.251842339913022,0.00040513563995467247,0.07653257011553123
2024-02-05,95.66,112.78654514677676,42708.7,1016.8224572870207,0.15324291372888008,17.283738807705948,0.0004046889464606965,0.07693725906199193
